,experiment,server_round,total_num_clients,total_num_examples,accuracy,loss,training_time,val_accuracy,val_loss,evaluation_total_num_clients,evaluation_total_num_examples,evaluation_accuracy,evaluation_loss,evaluation_time,batch_size,epochs,validation_split
71,11,72,5,50000.0,0.4916000008583069,1.3757652997970582,3.3401777258004586,0.1099999994039535,2.323205757141113,5,10000.0,0.1000000014901161,2.338632345199585,0.5068055014002312,128,1,0.1
72,11,73,5,50000.0,0.4917555570602417,1.3794809103012085,3.294372538400057,0.1099999994039535,2.323170471191406,5,10000.0,0.1000000014901161,2.3383376121521,0.5101882426002703,128,1,0.1
73,11,74,5,50000.0,0.4938888847827911,1.3707191705703736,3.3436172198002168,0.1099999994039535,2.323200559616089,5,10000.0,0.1000000014901161,2.338409185409546,0.5288755033994675,128,1,0.1
74,11,75,5,50000.0,0.4980666756629944,1.3649657487869262,3.328437212601421,0.1099999994039535,2.324446201324463,5,10000.0,0.1000000014901161,2.339766836166382,0.5168399903974205,128,1,0.1
75,11,76,5,50000.0,0.4972222149372101,1.362253737449646,3.3245457000004537,0.1099999994039535,2.32449336051941,5,10000.0,0.1000000014901161,2.3398654460906982,0.49760007659861,128,1,0.1
76,11,77,5,50000.0,0.4999555647373199,1.3574007034301758,3.31671028260098,0.1099999994039535,2.3235569477081297,5,10000.0,0.1000000014901161,2.3386596202850343,0.5156242689998181,128,1,0.1
77,11,78,5,50000.0,0.504066663980484,1.3518388271331787,3.313623841200024,0.1099999994039535,2.322653102874756,5,10000.0,0.1000000014901161,2.337954473495484,0.5083951828004502,128,1,0.1
78,11,79,5,50000.0,0.5056888818740845,1.3458032369613648,3.3297964373996365,0.1099999994039535,2.320220422744751,5,10000.0,0.1000000014901161,2.3350452423095702,0.5024450607998006,128,1,0.1
79,11,80,5,50000.0,0.5060666561126709,1.34488742351532,3.3145288280000385,0.1099999994039535,2.317638635635376,5,10000.0,0.1000000014901161,2.332934522628784,0.5020473777985899,128,1,0.1
80,11,81,5,50000.0,0.5060000061988831,1.3375904560089111,3.310848650599655,0.1099999994039535,2.311437606811523,5,10000.0,0.1000000014901161,2.325864887237549,0.5085501399997157,128,1,0.1
81,11,82,5,50000.0,0.5082888841629029,1.3343240022659302,3.315590386199619,0.1099999994039535,2.3061520576477053,5,10000.0,0.1001000016927719,2.320424938201904,0.5036344599997392,128,1,0.1
82,11,83,5,50000.0,0.5117777824401856,1.3289947032928466,3.3152756070005127,0.1099999994039535,2.298134708404541,5,10000.0,0.1001000016927719,2.312394046783447,0.4998581457999534,128,1,0.1
83,11,84,5,50000.0,0.5134444236755371,1.3228362560272218,3.303068320799502,0.1105999991297721,2.288294267654419,5,10000.0,0.100500002503395,2.301440954208374,0.5161121119992458,128,1,0.1
84,11,85,5,50000.0,0.5134889006614685,1.3237138032913207,3.308310641000572,0.1114000007510185,2.2745549201965334,5,10000.0,0.101299999654293,2.286754941940308,0.5091377188000479,128,1,0.1
85,11,86,5,50000.0,0.5176444530487061,1.3173289060592652,3.324235181800032,0.1127999991178512,2.262012004852295,5,10000.0,0.1017999976873398,2.2734724998474123,0.5117558712001482,128,1,0.1
86,11,87,5,50000.0,0.5152888894081116,1.3138871431350707,3.3169304589988315,0.1158000007271766,2.2473726749420164,5,10000.0,0.1043000012636184,2.257515811920166,0.5152213562003454,128,1,0.1
87,11,88,5,50000.0,0.5215999960899353,1.308886194229126,3.3145877897994067,0.1225999981164932,2.2242621898651125,5,10000.0,0.1120000004768371,2.2321965217590334,0.5066420257993741,128,1,0.1
88,11,89,5,50000.0,0.5234222173690796,1.3007452487945557,3.295021939000435,0.1297999992966652,2.202361011505127,5,10000.0,0.1208000004291534,2.2101943492889404,0.5077991115998884,128,1,0.1
89,11,90,5,50000.0,0.5270888924598693,1.2971752882003784,3.328887693199067,0.1387999981641769,2.185292625427246,5,10000.0,0.1283999979496002,2.190685129165649,0.5153451174010115,128,1,0.1
90,11,91,5,50000.0,0.5250888943672181,1.2947237968444825,3.342038399800367,0.1464000016450882,2.15742883682251,5,10000.0,0.1442000031471252,2.1605318069458006,0.5105592929990962,128,1,0.1
91,11,92,5,50000.0,0.5315555572509766,1.2862892150878906,3.2986389644007432,0.1579999983310699,2.136780977249145,5,10000.0,0.1552000015974045,2.1371572971343995,0.5139116824000667,128,1,0.1
92,11,93,5,50000.0,0.5299555540084839,1.282515048980713,3.33982668719982,0.1881999999284744,2.10073561668396,5,10000.0,0.1875999987125396,2.097318840026856,0.5197483839998313,128,1,0.1
93,11,94,5,50000.0,0.5288222193717956,1.286912751197815,3.3331400726005085,0.2103999972343445,2.061729145050049,5,10000.0,0.2104999959468841,2.0589629650115966,0.5017816329993365,128,1,0.1
94,11,95,5,50000.0,0.5363333344459533,1.2756267547607425,3.308190760399884,0.2313999980688095,2.038023090362549,5,10000.0,0.2385000020265579,2.030900478363037,0.5119011234004575,128,1,0.1
95,11,96,5,50000.0,0.532444429397583,1.2755980014801025,3.321885228199972,0.2494000047445297,2.006737756729126,5,10000.0,0.2599000036716461,1.9945974111557008,0.5223166258001584,128,1,0.1
96,11,97,5,50000.0,0.5349111080169677,1.2705443382263184,3.306696124199516,0.2645999997854232,1.977773690223693,5,10000.0,0.275600004196167,1.9626229047775268,0.5051134326000465,128,1,0.1
97,11,98,5,50000.0,0.5356666803359985,1.2687649965286254,3.309290372999385,0.2930000007152557,1.9448949337005617,5,10000.0,0.3034999966621399,1.924611067771912,0.5129289561999031,128,1,0.1
98,11,99,5,50000.0,0.5393333435058594,1.2636104345321657,3.3126966248004464,0.3047999978065491,1.912881088256836,5,10000.0,0.3197000026702881,1.8871018409729003,0.5194560559997626,128,1,0.1
99,11,100,5,50000.0,0.5392444491386413,1.261455488204956,3.316961257199728,0.3167999982833862,1.88494553565979,5,10000.0,0.3344000041484832,1.85885751247406,0.5129546248004772,128,1,0.1
0,12,1,5,50000.0,0.1241777762770652,2.439536285400391,13.89024469559954,0.1030000001192092,2.3023313999176027,5,10000.0,0.1000000014901161,2.30261754989624,0.9764243956000428,128,2,0.1
1,12,2,5,50000.0,0.1351111114025116,2.373321533203125,6.541574746999686,0.1030000001192092,2.302236175537109,5,10000.0,0.1000000014901161,2.30271315574646,0.5170212236000225,128,2,0.1
2,12,3,5,50000.0,0.1426888912916183,2.330597734451294,6.53081866779903,0.1030000001192092,2.302292490005493,5,10000.0,0.1000000014901161,2.302854537963867,0.5041776640005992,128,2,0.1
3,12,4,5,50000.0,0.1621777772903442,2.2602288246154787,6.4716657288001445,0.1030000001192092,2.302474403381348,5,10000.0,0.1000000014901161,2.3030314445495605,0.5259765606009751,128,2,0.1
4,12,5,5,50000.0,0.1851999998092651,2.187363195419312,6.516656522600533,0.1030000001192092,2.302791881561279,5,10000.0,0.1000000014901161,2.3032376766204834,0.5099997807992622,128,2,0.1
5,12,6,5,50000.0,0.2084444433450699,2.109409141540527,6.487189915998897,0.1030000001192092,2.3033398628234862,5,10000.0,0.1000000014901161,2.3035976886749268,0.522542411199538,128,2,0.1
6,12,7,5,50000.0,0.2255999982357025,2.040079355239868,6.475837518001208,0.1030000001192092,2.30415825843811,5,10000.0,0.1000000014901161,2.3041296005249023,0.5277122873994813,128,2,0.1
7,12,8,5,50000.0,0.2511555552482605,1.979124474525452,6.522251096199033,0.1030000001192092,2.305258321762085,5,10000.0,0.1000000014901161,2.304863691329956,0.5250974160000623,128,2,0.1
8,12,9,5,50000.0,0.2616444408893585,1.9423825025558472,6.4869464051997054,0.1030000001192092,2.306332159042358,5,10000.0,0.1000000014901161,2.305771827697754,0.512417275000189,128,2,0.1
9,12,10,5,50000.0,0.2776888906955719,1.905007243156433,6.459778251200623,0.1030000001192092,2.3075672149658204,5,10000.0,0.1000000014901161,2.30670166015625,0.5209907457989175,128,2,0.1
10,12,11,5,50000.0,0.2921333372592926,1.867225432395935,6.502755768400675,0.1030000001192092,2.308988571166992,5,10000.0,0.1000000014901161,2.3078083992004395,0.521313996999379,128,2,0.1
11,12,12,5,50000.0,0.3072888910770416,1.8311617136001588,6.483829940199939,0.1030000001192092,2.310250186920166,5,10000.0,0.1000000014901161,2.30891227722168,0.5140768224002386,128,2,0.1
12,12,13,5,50000.0,0.3195555508136749,1.8000722646713256,6.478540634800448,0.1030000001192092,2.311477470397949,5,10000.0,0.1000000014901161,2.309986639022827,0.5165364900007262,128,2,0.1
13,12,14,5,50000.0,0.3334222197532653,1.769965553283691,6.4829567031993065,0.1030000001192092,2.312550449371338,5,10000.0,0.1000000014901161,2.3110332012176515,0.5220408673994825,128,2,0.1
14,12,15,5,50000.0,0.3465333342552185,1.7402986526489257,6.440387552000175,0.1030000001192092,2.313706016540527,5,10000.0,0.1000000014901161,2.312187910079956,0.5160919852001825,128,2,0.1
15,12,16,5,50000.0,0.3559555530548096,1.7169078826904296,6.496768937199522,0.1030000001192092,2.31469316482544,5,10000.0,0.1000000014901161,2.313281536102295,0.5270778679994692,128,2,0.1
16,12,17,5,50000.0,0.3624888896942139,1.6952744245529174,6.490461167600733,0.1030000001192092,2.3157814025878904,5,10000.0,0.1000000014901161,2.314388132095337,0.51794914120037,128,2,0.1
17,12,18,5,50000.0,0.3774444460868835,1.6672183513641357,6.486337436199392,0.1030000001192092,2.316558837890625,5,10000.0,0.1000000014901161,2.3153295516967773,0.5288733409994165,128,2,0.1
18,12,19,5,50000.0,0.3877555549144745,1.6396402597427369,6.479186691800715,0.1030000001192092,2.316996669769287,5,10000.0,0.1000000014901161,2.316053295135498,0.5064540774001216,128,2,0.1
19,12,20,5,50000.0,0.395511108636856,1.6225897550582886,6.456874244200298,0.1030000001192092,2.317586278915406,5,10000.0,0.1000000014901161,2.3167371273040773,0.5232854374007729,128,2,0.1
20,12,21,5,50000.0,0.3996666669845581,1.607825613021851,6.471897294798692,0.1030000001192092,2.318188428878784,5,10000.0,0.1000000014901161,2.317605638504028,0.5058360354007163,128,2,0.1
21,12,22,5,50000.0,0.4100000023841857,1.5868729114532472,6.477121697799885,0.1030000001192092,2.3189645290374754,5,10000.0,0.1000000014901161,2.318449640274048,0.5137168810004369,128,2,0.1
22,12,23,5,50000.0,0.416688883304596,1.574599456787109,6.474111528200592,0.1030000001192092,2.3197657585144045,5,10000.0,0.1000000014901161,2.319405031204224,0.5140987232007319,128,2,0.1
23,12,24,5,50000.0,0.4220444440841674,1.5548813819885254,6.511077803200169,0.1030000001192092,2.3212840080261232,5,10000.0,0.1000000014901161,2.3209643840789798,0.5139928471988242,128,2,0.1
24,12,25,5,50000.0,0.4298222303390503,1.5380989074707032,6.47936819059978,0.1030000001192092,2.3224905490875245,5,10000.0,0.1000000014901161,2.3222105503082275,0.5001507699991634,128,2,0.1
25,12,26,5,50000.0,0.4410444438457489,1.518416976928711,6.465808481400745,0.1030000001192092,2.323049449920654,5,10000.0,0.1000000014901161,2.322995328903198,0.5232343762014352,128,2,0.1
26,12,27,5,50000.0,0.4415111184120178,1.5078875541687011,6.480985334199067,0.1030000001192092,2.323936367034912,5,10000.0,0.1000000014901161,2.3241227149963377,0.5117094446002739,128,2,0.1
27,12,28,5,50000.0,0.4464888870716095,1.4938068151474,6.4834608509991085,0.1030000001192092,2.325661611557007,5,10000.0,0.1000000014901161,2.325677347183228,0.5165360851999139,128,2,0.1
28,12,29,5,50000.0,0.4552222192287445,1.4797056198120118,6.492957436000142,0.1030000001192092,2.3268847942352293,5,10000.0,0.1000000014901161,2.326995277404785,0.5044447776010201,128,2,0.1
29,12,30,5,50000.0,0.4629555583000183,1.4661341428756711,6.453333493800164,0.1030000001192092,2.328123140335083,5,10000.0,0.1000000014901161,2.328205442428589,0.5126288127998123,128,2,0.1
30,12,31,5,50000.0,0.469222217798233,1.4497035264968872,6.4603636578001895,0.1030000001192092,2.329006147384644,5,10000.0,0.1000000014901161,2.329049825668335,0.5184670732000086,128,2,0.1
31,12,32,5,50000.0,0.4720888912677765,1.43642578125,6.466140675200586,0.1030000001192092,2.329551076889038,5,10000.0,0.1000000014901161,2.329857015609741,0.5102968003979186,128,2,0.1
32,12,33,5,50000.0,0.476800000667572,1.4247874975204469,6.477453419799713,0.1030000001192092,2.3304205894470216,5,10000.0,0.1000000014901161,2.3310906887054443,0.5102732227998785,128,2,0.1
33,12,34,5,50000.0,0.482022225856781,1.4116926431655883,6.470361948800564,0.1030000001192092,2.330941200256348,5,10000.0,0.1000000014901161,2.33233494758606,0.51804561559984,128,2,0.1
34,12,35,5,50000.0,0.4882888853549957,1.4004210233688354,6.466151268399699,0.1030000001192092,2.330971527099609,5,10000.0,0.1000000014901161,2.33268632888794,0.5108604434004519,128,2,0.1
35,12,36,5,50000.0,0.4925111055374145,1.3886356830596924,6.45997043440002,0.1030000001192092,2.3312176704406737,5,10000.0,0.1000000014901161,2.333114051818848,0.5109304849996988,128,2,0.1
36,12,37,5,50000.0,0.4973777770996094,1.3767834424972534,6.477978752199124,0.1030000001192092,2.329789733886719,5,10000.0,0.1000000014901161,2.332075929641724,0.5158286733989371,128,2,0.1
37,12,38,5,50000.0,0.5031555414199829,1.3676792621612548,6.5188706283996,0.1030000001192092,2.327396106719971,5,10000.0,0.1000000014901161,2.3301783561706544,0.5326793976011686,128,2,0.1
38,12,39,5,50000.0,0.5053333282470703,1.3547762632369995,6.472016156799509,0.1074000000953674,2.3262446403503416,5,10000.0,0.0998000010848045,2.3293854713439943,0.5277533551998204,128,2,0.1
39,12,40,5,50000.0,0.5070000052452087,1.349175071716309,6.491328310799872,0.1174000009894371,2.322926330566406,5,10000.0,0.1086000010371208,2.327050542831421,0.5205806684003619,128,2,0.1
40,12,41,5,50000.0,0.5147999882698059,1.3322412014007567,6.500701649199618,0.1248000010848045,2.3162673473358155,5,10000.0,0.1221999987959861,2.320227336883545,0.5232705918002466,128,2,0.1
41,12,42,5,50000.0,0.5208222270011902,1.322283935546875,6.489097497199691,0.1275999993085861,2.2995248317718504,5,10000.0,0.1180999994277954,2.3049260139465333,0.5260294508007064,128,2,0.1
42,12,43,5,50000.0,0.5223999977111816,1.3148149013519288,6.505129040000611,0.1432000011205673,2.2784359455108643,5,10000.0,0.1267999991774559,2.281820726394653,0.5104214978011441,128,2,0.1
43,12,44,5,50000.0,0.5262444496154786,1.3061116933822632,6.477937167600612,0.1563999980688095,2.2438045501708985,5,10000.0,0.1423999965190887,2.245785093307495,0.5171978677994048,128,2,0.1
44,12,45,5,50000.0,0.5275111079216004,1.2951632738113403,6.468888322800922,0.1702000021934509,2.209416198730469,5,10000.0,0.163400000333786,2.2106958866119384,0.5206014423994929,128,2,0.1
45,12,46,5,50000.0,0.5336222171783447,1.2876498460769654,6.489765554199403,0.2106000006198883,2.1649991989135744,5,10000.0,0.2094999998807907,2.164547872543335,0.5080687354005932,128,2,0.1
46,12,47,5,50000.0,0.5378222107887268,1.272458004951477,6.445610420600133,0.2467999964952469,2.103545045852661,5,10000.0,0.25450000166893,2.0991259574890138,0.510850140999537,128,2,0.1
47,12,48,5,50000.0,0.5397111058235169,1.2665727853775024,6.477871843000321,0.2747999966144562,2.052446126937866,5,10000.0,0.2877000093460083,2.043727159500122,0.5205789484010893,128,2,0.1
48,12,49,5,50000.0,0.5433333277702331,1.2581851959228516,6.500868060001085,0.299399995803833,1.997957968711853,5,10000.0,0.3223999977111816,1.9791471719741824,0.514269216600951,128,2,0.1
49,12,50,5,50000.0,0.5472444415092468,1.2501454591751098,6.491047751599399,0.3385999977588653,1.9189794778823848,5,10000.0,0.3577999949455261,1.9000008344650268,0.5153718979992845,128,2,0.1
50,12,51,5,50000.0,0.5515111088752747,1.240720009803772,6.459987735599862,0.351800000667572,1.8596783876419067,5,10000.0,0.376800000667572,1.835456085205078,0.524385486200481,128,2,0.1
51,12,52,5,50000.0,0.5555555343627929,1.2302719593048097,6.464548580801056,0.3639999985694885,1.8044250011444087,5,10000.0,0.3907999992370605,1.7714003801345826,0.5127470637991791,128,2,0.1
52,12,53,5,50000.0,0.5583333253860474,1.2244489431381225,6.471921055599523,0.3842000007629395,1.7512193679809571,5,10000.0,0.4069000005722046,1.705662989616394,0.5164485162007623,128,2,0.1
53,12,54,5,50000.0,0.5613555669784546,1.2119285106658937,6.467361190199154,0.3875999987125397,1.7161795854568482,5,10000.0,0.4143999993801117,1.660298228263855,0.514584435200959,128,2,0.1
54,12,55,5,50000.0,0.5637555599212647,1.2034931182861328,6.476069831600034,0.3989999949932098,1.682275938987732,5,10000.0,0.4232999980449677,1.6246283054351809,0.5570501684000192,128,2,0.1
55,12,56,5,50000.0,0.5689777731895447,1.1974168300628665,6.439591089601163,0.4015999972820282,1.659219002723694,5,10000.0,0.4321999967098236,1.5900214433670044,0.5019149380001181,128,2,0.1
56,12,57,5,50000.0,0.5710444450378418,1.192234230041504,6.40341528719946,0.4025999963283538,1.6314001083374023,5,10000.0,0.4388000011444092,1.561681318283081,0.5272318708004604,128,2,0.1
57,12,58,5,50000.0,0.5748666524887085,1.1805935144424438,6.478442898999492,0.4080000042915344,1.624725079536438,5,10000.0,0.4403999984264374,1.540067768096924,0.5147744231988327,128,2,0.1
58,12,59,5,50000.0,0.5773555517196656,1.1722334623336792,6.499048048999248,0.4141999959945678,1.5963615655899048,5,10000.0,0.4516000032424926,1.5140592575073242,0.5199729723994096,128,2,0.1
59,12,60,5,50000.0,0.5776222229003907,1.1680350303649902,6.497420849400077,0.4106000006198883,1.600202226638794,5,10000.0,0.4513000011444091,1.5152034044265748,0.5162595823996525,128,2,0.1
60,12,61,5,50000.0,0.5813555598258973,1.1570644855499268,6.489593692000199,0.4168000042438507,1.6041365146636963,5,10000.0,0.450900000333786,1.5050428867340089,0.523094136200234,128,2,0.1
61,12,62,5,50000.0,0.5867555499076843,1.1491498231887818,6.482601062200411,0.4175999999046326,1.604835295677185,5,10000.0,0.4476999998092651,1.5132848501205445,0.5146751727988885,128,2,0.1
62,12,63,5,50000.0,0.5905333280563354,1.1377784252166747,6.479380261599727,0.4213999986648559,1.5927906513214112,5,10000.0,0.4434000015258789,1.5153716325759887,0.522182145199622,128,2,0.1
63,12,64,5,50000.0,0.589466667175293,1.131208062171936,6.499038157799805,0.4139999985694885,1.61854887008667,5,10000.0,0.4486000061035157,1.518452525138855,0.5185467671995866,128,2,0.1
64,12,65,5,50000.0,0.5955333352088928,1.126693081855774,6.485841462799726,0.4299999952316284,1.6050874710083007,5,10000.0,0.4481000006198883,1.5122334003448483,0.519154828000319,128,2,0.1
65,12,66,5,50000.0,0.5988888740539551,1.1172933340072633,6.534871141199256,0.4203999996185302,1.6329283475875855,5,10000.0,0.4527999937534332,1.515758037567139,0.5179819128003146,128,2,0.1
66,12,67,5,50000.0,0.5997111082077027,1.1137015581130982,6.485105771799863,0.427400004863739,1.6062782049179076,5,10000.0,0.455100005865097,1.5137609243392944,0.5342691486010154,128,2,0.1
67,12,68,5,50000.0,0.5992222309112549,1.1103065013885498,6.511638140600553,0.4335999965667725,1.6100857257843018,5,10000.0,0.453600001335144,1.5204782009124755,0.55396159180018,128,2,0.1
68,12,69,5,50000.0,0.608044445514679,1.0938674688339234,6.466473861200211,0.4222000002861023,1.647300696372986,5,10000.0,0.452999997138977,1.5340855121612549,0.5176316862009116,128,2,0.1
69,12,70,5,50000.0,0.6122888922691345,1.0834301710128784,6.496018932000879,0.4260000050067901,1.6479057312011718,5,10000.0,0.4527000010013581,1.5406190395355224,0.532190769600129,128,2,0.1
70,12,71,5,50000.0,0.6115777730941773,1.087106728553772,6.44735037000064,0.4275999963283539,1.6478692531585692,5,10000.0,0.4487000107765198,1.5560972213745117,0.5266678734005836,128,2,0.1
71,12,72,5,50000.0,0.6145777702331543,1.072171974182129,6.500097241399635,0.4324000000953674,1.6412561416625977,5,10000.0,0.4504000008106231,1.5580064535140992,0.5221777236001799,128,2,0.1
72,12,73,5,50000.0,0.617977786064148,1.0631481647491454,6.5048862679985175,0.4237999975681304,1.6728469371795651,5,10000.0,0.4546999990940094,1.569157314300537,0.5131928019996849,128,2,0.1
73,12,74,5,50000.0,0.6198888778686523,1.060599160194397,6.498510767399421,0.4213999927043915,1.6777706623077393,5,10000.0,0.4518000066280365,1.570203423500061,0.5180408622014511,128,2,0.1
74,12,75,5,50000.0,0.6175111055374145,1.0625118970870973,6.48684450780056,0.4159999966621399,1.706638216972351,5,10000.0,0.454799997806549,1.5664371490478517,0.5260362296008679,128,2,0.1
75,12,76,5,50000.0,0.6240666627883911,1.0493385791778564,6.510087950000161,0.4298000037670135,1.6836870670318604,5,10000.0,0.4532999992370605,1.5734899520874024,0.5137763272010488,128,2,0.1
76,12,77,5,50000.0,0.6298666715621948,1.0421339988708496,6.499210949400004,0.4271999955177307,1.691898798942566,5,10000.0,0.4530000030994415,1.5797693252563476,0.5190738286008127,128,2,0.1
77,12,78,5,50000.0,0.6268222212791443,1.0341158628463745,6.506285404600931,0.4280000030994415,1.691878628730774,5,10000.0,0.4531000018119812,1.5803566455841065,0.5295636267990631,128,2,0.1
78,12,79,5,50000.0,0.6319111108779907,1.0250859260559082,6.511044998798752,0.4325999975204467,1.6937286138534546,5,10000.0,0.4476999998092651,1.5950443029403687,0.5191238730003533,128,2,0.1
79,12,80,5,50000.0,0.6321555495262146,1.0213547945022583,6.490831913000148,0.4174000024795532,1.7258595943450927,5,10000.0,0.4513000011444091,1.610019040107727,0.5198772862000623,128,2,0.1
80,12,81,5,50000.0,0.6418222188949585,1.0054203152656556,6.507896171401808,0.4110000014305114,1.738118553161621,5,10000.0,0.450299996137619,1.6134912014007567,0.5178574710000248,128,2,0.1
81,12,82,5,50000.0,0.6388888955116272,1.0097131133079529,6.516482985599578,0.4148000001907349,1.7558857679367066,5,10000.0,0.4512000024318695,1.6120644569396974,0.5291083935990173,128,2,0.1
82,12,83,5,50000.0,0.6410000085830688,1.0015862584114077,6.525777611799276,0.426800000667572,1.7528069257736203,5,10000.0,0.4503000020980835,1.6208171129226685,0.5196369997996954,128,2,0.1
83,12,84,5,50000.0,0.645888876914978,0.9908481001853944,6.477713085600408,0.4167999982833862,1.767498254776001,5,10000.0,0.4532999992370605,1.626109790802002,0.5257007806008914,128,2,0.1
84,12,85,5,50000.0,0.6448889017105103,0.9904754400253296,6.502261765600997,0.4249999940395355,1.765630841255188,5,10000.0,0.4498000025749206,1.6302573680877686,0.5203544900003181,128,2,0.1
85,12,86,5,50000.0,0.6485777854919433,0.9835596203804016,6.512888680799369,0.4240000009536743,1.7521438360214234,5,10000.0,0.4522000014781952,1.6350741863250733,0.5297719040012453,128,2,0.1
86,12,87,5,50000.0,0.6503777861595154,0.9801369428634644,6.518339026399917,0.4237999975681304,1.7806190252304075,5,10000.0,0.4494000017642975,1.6397553920745849,0.5196496830001707,128,2,0.1
87,12,88,5,50000.0,0.6534444570541382,0.9741316199302672,6.514672030000656,0.4251999974250793,1.7292192935943604,5,10000.0,0.4468999981880188,1.6246373891830443,0.5184103910003615,128,2,0.1
88,12,89,5,50000.0,0.656933331489563,0.9628759145736694,6.520817248600361,0.4222000002861023,1.7523695230484009,5,10000.0,0.4467999994754791,1.6383010149002075,0.515356575800979,128,2,0.1
89,12,90,5,50000.0,0.6596888780593873,0.958691394329071,6.523280201600573,0.4252000033855438,1.7557061195373536,5,10000.0,0.4495000064373017,1.6413434028625489,0.5171618232008768,128,2,0.1
90,12,91,5,50000.0,0.6605777859687805,0.9539836883544922,6.511173125801724,0.4255999922752381,1.7713006496429444,5,10000.0,0.4534000039100647,1.64788875579834,0.509996887199668,128,2,0.1
91,12,92,5,50000.0,0.6647110939025879,0.9431225180625916,6.504619454200292,0.4184000015258789,1.791661024093628,5,10000.0,0.451499992609024,1.660815691947937,0.5215340392001963,128,2,0.1
92,12,93,5,50000.0,0.6674444437026977,0.9356677055358886,6.523814841199783,0.4177999973297119,1.799493145942688,5,10000.0,0.4511000037193298,1.6560253143310546,0.5117701974006195,128,2,0.1
93,12,94,5,50000.0,0.6689333319664001,0.9313658356666564,6.502055288801057,0.4167999982833862,1.8266473531723024,5,10000.0,0.4513000011444091,1.6814419984817506,0.5153067855993868,128,2,0.1
94,12,95,5,50000.0,0.6680000066757202,0.932160210609436,6.5076494314009325,0.4141999959945678,1.8168809175491336,5,10000.0,0.4527999937534332,1.6732506990432738,0.5194252714005415,128,2,0.1
95,12,96,5,50000.0,0.6720666646957397,0.9216005206108092,6.5148106002001445,0.4215999960899353,1.8151576280593875,5,10000.0,0.4533999919891357,1.6659087181091308,0.5308515645992884,128,2,0.1
96,12,97,5,50000.0,0.6790666580200195,0.9050952315330504,6.521621267000592,0.4160000026226044,1.818923044204712,5,10000.0,0.4472000062465667,1.6863149642944335,0.536158072399121,128,2,0.1
97,12,98,5,50000.0,0.6813110947608948,0.901601541042328,6.514814728799683,0.4151999950408935,1.8246844291687008,5,10000.0,0.4480000078678131,1.6970537185668946,0.5294589759992959,128,2,0.1
98,12,99,5,50000.0,0.6800000071525574,0.9017714858055116,6.514744850400166,0.4173999965190888,1.8342206001281736,5,10000.0,0.4528000056743622,1.692929482460022,0.5252012117991398,128,2,0.1
99,12,100,5,50000.0,0.6835999846458435,0.8959145665168762,6.5067151089999244,0.426199996471405,1.8098506927490232,5,10000.0,0.451499992609024,1.6867424488067626,0.540170227199269,128,2,0.1
0,13,1,5,50000.0,0.1334000021219253,2.378866100311279,17.230026566200102,0.0890000015497207,2.3033316135406494,5,10000.0,0.1000000014901161,2.30265736579895,0.9838400769993314,128,3,0.1
1,13,2,5,50000.0,0.1396444410085678,2.3433780670166016,9.729573642200558,0.0890000015497207,2.3039944648742674,5,10000.0,0.1000000014901161,2.302809953689575,0.5447250077995704,128,3,0.1
2,13,3,5,50000.0,0.1528888911008835,2.290347099304199,9.689644594200216,0.0890000015497207,2.3048709869384765,5,10000.0,0.1000000014901161,2.303060531616211,0.5386634319998848,128,3,0.1
3,13,4,5,50000.0,0.1734666675329208,2.2132418155670166,9.631507899599091,0.0890000015497207,2.30616455078125,5,10000.0,0.1000000014901161,2.303516387939453,0.5447966482002812,128,3,0.1
4,13,5,5,50000.0,0.2027999997138977,2.1161960124969483,9.68107246619984,0.0890000015497207,2.307934236526489,5,10000.0,0.1000000014901161,2.3042147159576416,0.5573509786001523,128,3,0.1
5,13,6,5,50000.0,0.2365111112594604,2.0090862989425657,9.679913409200529,0.0890000015497207,2.310647392272949,5,10000.0,0.1000000014901161,2.305466651916504,0.5475992378007504,128,3,0.1
6,13,7,5,50000.0,0.265200001001358,1.936999249458313,9.69244888579924,0.0890000015497207,2.314015531539917,5,10000.0,0.1000000014901161,2.307410717010498,0.5485841909990995,128,3,0.1
7,13,8,5,50000.0,0.2949999988079071,1.8622422218322752,9.697541386800005,0.0890000015497207,2.318266725540161,5,10000.0,0.1000000014901161,2.310188627243042,0.5403159260000393,128,3,0.1
8,13,9,5,50000.0,0.3121111094951629,1.8143993377685548,9.691317980999884,0.0890000015497207,2.3234930515289305,5,10000.0,0.1000000014901161,2.3140048503875734,0.5342135944010806,128,3,0.1
9,13,10,5,50000.0,0.3345333278179169,1.7587857007980348,9.687857168798654,0.0890000015497207,2.3290247440338137,5,10000.0,0.1000000014901161,2.318169403076172,0.540498226800264,128,3,0.1
10,13,11,5,50000.0,0.3512222170829773,1.7188273906707765,9.682001975800086,0.0890000015497207,2.33471269607544,5,10000.0,0.1000000014901161,2.3226590156555176,0.5357063223993463,128,3,0.1
11,13,12,5,50000.0,0.3693111062049866,1.6850627422332765,9.694967930599525,0.0890000015497207,2.340841293334961,5,10000.0,0.1000000014901161,2.327728748321533,0.5411460813993472,128,3,0.1
12,13,13,5,50000.0,0.3866444408893585,1.6428815603256226,9.682758068800467,0.0890000015497207,2.3466694831848143,5,10000.0,0.1000000014901161,2.3326913356781005,0.548525874200277,128,3,0.1
